event_id,doc_id,stock_code,event_type,event_time,subject,object,impact_path,evidence_text,evidence_strength
ME0319,HIST-NBS-075,601127,supply_chain_disruption,2022-09-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0320,HIST-NBS-075,000625,supply_chain_disruption,2022-09-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0321,HIST-NBS-076,002594,supply_chain_disruption,2022-10-24,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0322,HIST-NBS-076,600104,supply_chain_disruption,2022-10-24,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0323,HIST-NBS-076,601633,supply_chain_disruption,2022-10-24,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0324,HIST-NBS-076,601127,supply_chain_disruption,2022-10-24,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0325,HIST-NBS-076,000625,supply_chain_disruption,2022-10-24,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0326,HIST-NBS-077,002594,supply_chain_disruption,2022-11-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0327,HIST-NBS-077,600104,supply_chain_disruption,2022-11-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0328,HIST-NBS-077,601633,supply_chain_disruption,2022-11-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0329,HIST-NBS-077,601127,supply_chain_disruption,2022-11-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0330,HIST-NBS-077,000625,supply_chain_disruption,2022-11-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0331,HIST-NBS-078,002594,supply_chain_disruption,2022-12-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0332,HIST-NBS-078,600104,supply_chain_disruption,2022-12-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0333,HIST-NBS-078,601633,supply_chain_disruption,2022-12-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0334,HIST-NBS-078,601127,supply_chain_disruption,2022-12-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0335,HIST-NBS-078,000625,supply_chain_disruption,2022-12-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0336,HIST-NBS-079,002594,supply_chain_disruption,2023-01-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0337,HIST-NBS-079,600104,supply_chain_disruption,2023-01-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0338,HIST-NBS-079,601633,supply_chain_disruption,2023-01-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0339,HIST-NBS-079,601127,supply_chain_disruption,2023-01-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0340,HIST-NBS-079,000625,supply_chain_disruption,2023-01-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。,0.84
ME0341,HIST-NBS-080,601012,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0342,HIST-NBS-080,300274,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0343,HIST-NBS-080,600438,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0344,HIST-NBS-080,688599,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0345,HIST-NBS-080,002459,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0346,HIST-NBS-080,002129,supply_chain_disruption,2023-03-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0347,HIST-NBS-080,002594,supply_chain_disruption,2023-03-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0348,HIST-NBS-080,600104,supply_chain_disruption,2023-03-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0349,HIST-NBS-080,601633,supply_chain_disruption,2023-03-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0350,HIST-NBS-080,601127,supply_chain_disruption,2023-03-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0351,HIST-NBS-080,000625,supply_chain_disruption,2023-03-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 1 — 2 月份规模以上工业生产主要数据 1 — 2 月 绝对量 同比增长（ % ） 规模以上工业增加值 … 2.4 分三大门类 采矿业 … 4,0.84
ME0352,HIST-NBS-081,601012,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0353,HIST-NBS-081,300274,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0354,HIST-NBS-081,600438,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0355,HIST-NBS-081,688599,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0356,HIST-NBS-081,002459,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0357,HIST-NBS-081,002129,supply_chain_disruption,2023-04-18,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0358,HIST-NBS-081,002594,supply_chain_disruption,2023-04-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0359,HIST-NBS-081,600104,supply_chain_disruption,2023-04-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0360,HIST-NBS-081,601633,supply_chain_disruption,2023-04-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0361,HIST-NBS-081,601127,supply_chain_disruption,2023-04-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0362,HIST-NBS-081,000625,supply_chain_disruption,2023-04-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 3 月份规模以上工业生产主要数据 3 月 1-3 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 … 3.9,0.84
ME0363,HIST-NBS-082,601012,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0364,HIST-NBS-082,300274,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0365,HIST-NBS-082,600438,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0366,HIST-NBS-082,688599,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0367,HIST-NBS-082,002459,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0368,HIST-NBS-082,002129,supply_chain_disruption,2023-05-16,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0369,HIST-NBS-082,002594,supply_chain_disruption,2023-05-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0370,HIST-NBS-082,600104,supply_chain_disruption,2023-05-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0371,HIST-NBS-082,601633,supply_chain_disruption,2023-05-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0372,HIST-NBS-082,601127,supply_chain_disruption,2023-05-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0373,HIST-NBS-082,000625,supply_chain_disruption,2023-05-16,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 4 月份规模以上工业生产主要数据 指标 4 月 1 — 4 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0374,HIST-NBS-083,601012,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0375,HIST-NBS-083,300274,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0376,HIST-NBS-083,600438,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0377,HIST-NBS-083,688599,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0378,HIST-NBS-083,002459,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0379,HIST-NBS-083,002129,supply_chain_disruption,2023-06-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0380,HIST-NBS-083,002594,supply_chain_disruption,2023-06-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0381,HIST-NBS-083,600104,supply_chain_disruption,2023-06-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0382,HIST-NBS-083,601633,supply_chain_disruption,2023-06-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0383,HIST-NBS-083,601127,supply_chain_disruption,2023-06-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0384,HIST-NBS-083,000625,supply_chain_disruption,2023-06-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 5 月份规模以上工业生产主要数据 指标 5 月 1 — 5 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0385,HIST-NBS-084,601012,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0386,HIST-NBS-084,300274,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0387,HIST-NBS-084,600438,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0388,HIST-NBS-084,688599,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0389,HIST-NBS-084,002459,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0390,HIST-NBS-084,002129,supply_chain_disruption,2023-08-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0391,HIST-NBS-084,002594,supply_chain_disruption,2023-08-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0392,HIST-NBS-084,600104,supply_chain_disruption,2023-08-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0393,HIST-NBS-084,601633,supply_chain_disruption,2023-08-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0394,HIST-NBS-084,601127,supply_chain_disruption,2023-08-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0395,HIST-NBS-084,000625,supply_chain_disruption,2023-08-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动, 2023 年 7 月份规模以上工业生产主要数据 指标 7 月 1 — 7 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0396,HIST-NBS-085,601012,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0397,HIST-NBS-085,300274,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0398,HIST-NBS-085,600438,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0399,HIST-NBS-085,688599,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0400,HIST-NBS-085,002459,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
ME0401,HIST-NBS-085,002129,supply_chain_disruption,2023-09-15,国家统计局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升, 2023 年 8 月份规模以上工业生产主要数据 指标 8 月 1 — 8 月 绝对量 同比增长 （ % ） 绝对量 同比增长 （ % ） 规模以上工业增加值 ,0.84
