trade_month,signal_date,strategy,cost_bps,risk_weight,defensive_weight,net_return,nav,turnover,momentum_12m,volatility_60d,trend_positive,macro_acceleration,tradable
2025-09,2025-08-31,trend,10,0.478876,0.521124,0.112471,1.278669,0.063464,0.365042,0.208822,true,,true
2025-09,2025-08-31,trend_latest_macro,10,0.239438,0.760562,0.052067,1.208403,0.302902,0.365042,0.208822,true,,true
2025-09,2025-08-31,trend_alphalens,10,0.239438,0.760562,0.052339,1.149943,0.031732,0.365042,0.208822,true,-2.056596,true
2025-09,2025-08-31,trend_oracle,10,0.239438,0.760562,0.052339,1.161618,0.031732,0.365042,0.208822,true,,false
2025-10,2025-09-30,buy_hold,10,1.000000,0.000000,0.022378,1.413989,0.000000,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend,10,0.346706,0.653294,0.010673,1.292316,0.132170,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend_latest_macro,10,0.173353,0.826647,0.007668,1.217668,0.066085,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend_alphalens,10,0.346706,0.653294,0.010697,1.162244,0.107268,0.393330,0.288429,true,0.520831,true
2025-10,2025-09-30,trend_oracle,10,0.173353,0.826647,0.007668,1.170525,0.066085,0.393330,0.288429,true,,false
2025-11,2025-10-31,buy_hold,10,1.000000,0.000000,-0.029754,1.371918,0.000000,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend,10,0.281726,0.718274,-0.009300,1.280297,0.064980,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend_latest_macro,10,0.140863,0.859137,-0.005243,1.211283,0.032490,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend_alphalens,10,0.281726,0.718274,-0.009300,1.151435,0.064980,0.352588,0.354955,true,0.178603,true
2025-11,2025-10-31,trend_oracle,10,0.140863,0.859137,-0.005243,1.164387,0.032490,0.352588,0.354955,true,,false
2025-12,2025-11-30,buy_hold,10,1.000000,0.000000,0.010222,1.385941,0.000000,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend,10,0.246619,0.753381,0.000148,1.280487,0.035107,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend_latest_macro,10,0.123309,0.876691,-0.001477,1.209494,0.017554,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend_alphalens,10,0.246619,0.753381,0.000148,1.151606,0.035107,0.309722,0.405484,true,1.700935,true
2025-12,2025-11-30,trend_oracle,10,0.123309,0.876691,-0.001477,1.162667,0.017554,0.309722,0.405484,true,,false
2026-01,2025-12-31,buy_hold,10,1.000000,0.000000,0.025820,1.421726,0.000000,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend,10,0.282957,0.717043,0.009107,1.292149,0.036339,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend_latest_macro,10,0.141479,0.858521,0.005835,1.216552,0.018169,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend_alphalens,10,0.282957,0.717043,0.009107,1.162094,0.036339,0.445399,0.353410,true,3.839340,true
2026-01,2025-12-31,trend_oracle,10,0.141479,0.858521,0.005835,1.169451,0.018169,0.445399,0.353410,true,,false
2026-03,2026-02-28,buy_hold,10,1.000000,0.000000,-0.034958,1.372025,0.000000,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend,10,0.398383,0.601617,-0.014880,1.272921,0.115426,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend_latest_macro,10,0.199192,0.800808,-0.008137,1.206653,0.057713,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend_alphalens,10,0.398383,0.601617,-0.014880,1.144802,0.115426,0.583756,0.251014,true,5.501806,true
2026-03,2026-02-28,trend_oracle,10,0.398383,0.601617,-0.015022,1.151884,0.256905,0.583756,0.251014,true,,false
2026-04,2026-03-31,buy_hold,10,1.000000,0.000000,0.099701,1.508817,0.000000,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend,10,0.363655,0.636345,0.037567,1.320741,0.034728,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend_latest_macro,10,0.363655,0.636345,0.037437,1.251827,0.164464,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend_alphalens,10,0.181828,0.818172,0.019641,1.167287,0.216556,0.580084,0.274986,true,-1.899272,true
2026-04,2026-03-31,trend_oracle,10,0.181828,0.818172,0.019641,1.174509,0.216556,0.580084,0.274986,true,,false
2026-05,2026-04-30,buy_hold,10,1.000000,0.000000,-0.057419,1.422182,0.000000,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend,10,0.339238,0.660762,-0.016228,1.299309,0.024417,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend_latest_macro,10,0.169619,0.830381,-0.005817,1.244545,0.194036,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend_alphalens,10,0.339238,0.660762,-0.016361,1.148190,0.157411,0.883095,0.294778,true,0.098197,true
2026-05,2026-04-30,trend_oracle,10,0.169619,0.830381,-0.005635,1.167890,0.012209,0.883095,0.294778,true,,false
2026-06,2026-05-31,buy_hold,10,1.000000,0.000000,-0.042001,1.362450,0.000000,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend,10,0.354834,0.645166,-0.018188,1.275677,0.015596,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend_latest_macro,10,0.177417,0.822583,-0.011628,1.230074,0.007798,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend_alphalens,10,0.177417,0.822583,-0.011782,1.134662,0.161821,0.757046,0.281822,true,-0.054122,true
2026-06,2026-05-31,trend_oracle,10,0.354834,0.645166,-0.018358,1.146450,0.185215,0.757046,0.281822,true,,false
2026-07,2026-06-30,buy_hold,10,1.000000,0.000000,-0.181727,1.114856,0.000000,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend,10,0.315896,0.684104,-0.056416,1.203709,0.038938,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend_latest_macro,10,0.315896,0.684104,-0.056515,1.160556,0.138479,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend_alphalens,10,0.315896,0.684104,-0.056515,1.070537,0.138479,0.581703,0.316560,true,0.462576,true
2026-07,2026-06-30,trend_oracle,10,0.315896,0.684104,-0.056416,1.081773,0.038938,0.581703,0.316560,true,,false
2024-03,2024-02-29,buy_hold,20,1.000000,0.000000,0.008093,1.008093,0.000000,-0.397925,0.339796,false,,true
2024-03,2024-02-29,trend,20,0.000000,1.000000,0.002415,1.002415,0.000000,-0.397925,0.339796,false,,true
2024-03,2024-02-29,trend_latest_macro,20,0.000000,1.000000,0.002415,1.002415,0.000000,-0.397925,0.339796,false,,true
2024-03,2024-02-29,trend_alphalens,20,0.000000,1.000000,0.002415,1.002415,0.000000,-0.397925,0.339796,false,2.314304,true
2024-03,2024-02-29,trend_oracle,20,0.000000,1.000000,0.002415,1.002415,0.000000,-0.397925,0.339796,false,,false
2024-04,2024-03-31,buy_hold,20,1.000000,0.000000,-0.006523,1.001517,0.000000,-0.356795,0.367628,false,,true
2024-04,2024-03-31,trend,20,0.000000,1.000000,0.002905,1.005327,0.000000,-0.356795,0.367628,false,,true
2024-04,2024-03-31,trend_latest_macro,20,0.000000,1.000000,0.002905,1.005327,0.000000,-0.356795,0.367628,false,,true
2024-04,2024-03-31,trend_alphalens,20,0.000000,1.000000,0.002905,1.005327,0.000000,-0.356795,0.367628,false,2.414547,true
2024-04,2024-03-31,trend_oracle,20,0.000000,1.000000,0.002905,1.005327,0.000000,-0.356795,0.367628,false,,false
2024-05,2024-04-30,buy_hold,20,1.000000,0.000000,-0.022727,0.978756,0.000000,-0.337423,0.353318,false,,true
2024-05,2024-04-30,trend,20,0.000000,1.000000,0.005232,1.010587,0.000000,-0.337423,0.353318,false,,true
2024-05,2024-04-30,trend_latest_macro,20,0.000000,1.000000,0.005232,1.010587,0.000000,-0.337423,0.353318,false,,true
2024-05,2024-04-30,trend_alphalens,20,0.000000,1.000000,0.005232,1.010587,0.000000,-0.337423,0.353318,false,3.971676,true
2024-05,2024-04-30,trend_oracle,20,0.000000,1.000000,0.005232,1.010587,0.000000,-0.337423,0.353318,false,,false
2024-06,2024-05-31,buy_hold,20,1.000000,0.000000,-0.120413,0.860900,0.000000,-0.297130,0.308353,false,,true
2024-06,2024-05-31,trend,20,0.000000,1.000000,0.006653,1.017311,0.000000,-0.297130,0.308353,false,,true
2024-06,2024-05-31,trend_latest_macro,20,0.000000,1.000000,0.006653,1.017311,0.000000,-0.297130,0.308353,false,,true
2024-06,2024-05-31,trend_alphalens,20,0.000000,1.000000,0.006653,1.017311,0.000000,-0.297130,0.308353,false,2.998087,true
2024-06,2024-05-31,trend_oracle,20,0.000000,1.000000,0.006653,1.017311,0.000000,-0.297130,0.308353,false,,false
2024-07,2024-06-30,buy_hold,20,1.000000,0.000000,0.024677,0.882145,0.000000,-0.401547,0.268453,false,,true
2024-07,2024-06-30,trend,20,0.000000,1.000000,0.006018,1.023432,0.000000,-0.401547,0.268453,false,,true
2024-07,2024-06-30,trend_latest_macro,20,0.000000,1.000000,0.006018,1.023432,0.000000,-0.401547,0.268453,false,,true
2024-07,2024-06-30,trend_alphalens,20,0.000000,1.000000,0.006018,1.023432,0.000000,-0.401547,0.268453,false,5.771146,true
2024-07,2024-06-30,trend_oracle,20,0.000000,1.000000,0.006018,1.023432,0.000000,-0.401547,0.268453,false,,false
2024-08,2024-07-31,buy_hold,20,1.000000,0.000000,-0.041284,0.845726,0.000000,-0.368402,0.234128,false,,true
2024-08,2024-07-31,trend,20,0.000000,1.000000,0.001989,1.025468,0.000000,-0.368402,0.234128,false,,true
2024-08,2024-07-31,trend_latest_macro,20,0.000000,1.000000,0.001989,1.025468,0.000000,-0.368402,0.234128,false,,true
2024-08,2024-07-31,trend_alphalens,20,0.000000,1.000000,0.001989,1.025468,0.000000,-0.368402,0.234128,false,5.762243,true
2024-08,2024-07-31,trend_oracle,20,0.000000,1.000000,0.001989,1.025468,0.000000,-0.368402,0.234128,false,,false
2024-09,2024-08-31,buy_hold,20,1.000000,0.000000,0.341507,1.134547,0.000000,-0.320404,0.207433,false,,true
2024-09,2024-08-31,trend,20,0.000000,1.000000,-0.007093,1.018195,0.000000,-0.320404,0.207433,false,,true
2024-09,2024-08-31,trend_latest_macro,20,0.000000,1.000000,-0.007093,1.018195,0.000000,-0.320404,0.207433,false,,true
2024-09,2024-08-31,trend_alphalens,20,0.000000,1.000000,-0.007093,1.018195,0.000000,-0.320404,0.207433,false,3.805139,true
2024-09,2024-08-31,trend_oracle,20,0.000000,1.000000,-0.007093,1.018195,0.000000,-0.320404,0.207433,false,,false
2024-10,2024-09-30,buy_hold,20,1.000000,0.000000,-0.039679,1.089530,0.000000,-0.123388,0.335802,false,,true
2024-10,2024-09-30,trend,20,0.000000,1.000000,0.010792,1.029183,0.000000,-0.123388,0.335802,false,,true
2024-10,2024-09-30,trend_latest_macro,20,0.000000,1.000000,0.010792,1.029183,0.000000,-0.123388,0.335802,false,,true
2024-10,2024-09-30,trend_alphalens,20,0.000000,1.000000,0.010792,1.029183,0.000000,-0.123388,0.335802,false,7.899741,true
2024-10,2024-09-30,trend_oracle,20,0.000000,1.000000,0.010792,1.029183,0.000000,-0.123388,0.335802,false,,false
2024-11,2024-10-31,buy_hold,20,1.000000,0.000000,-0.000929,1.088518,0.000000,-0.016364,0.465427,false,,true
2024-11,2024-10-31,trend,20,0.000000,1.000000,0.008367,1.037793,0.000000,-0.016364,0.465427,false,,true
2024-11,2024-10-31,trend_latest_macro,20,0.000000,1.000000,0.008367,1.037793,0.000000,-0.016364,0.465427,false,,true
2024-11,2024-10-31,trend_alphalens,20,0.000000,1.000000,0.008367,1.037793,0.000000,-0.016364,0.465427,false,6.580100,true
2024-11,2024-10-31,trend_oracle,20,0.000000,1.000000,0.008367,1.037793,0.000000,-0.016364,0.465427,false,,false
2024-12,2024-11-30,buy_hold,20,1.000000,0.000000,-0.079926,1.001517,0.000000,0.054688,0.488124,true,,true
2024-12,2024-11-30,trend,20,0.204866,0.795134,-0.007261,1.030258,0.204866,0.054688,0.488124,true,,true
2024-12,2024-11-30,trend_latest_macro,20,0.102433,0.897567,0.002358,1.040241,0.102433,0.054688,0.488124,true,,true
2024-12,2024-11-30,trend_alphalens,20,0.204866,0.795134,-0.007261,1.030258,0.204866,0.054688,0.488124,true,3.708355,true
2024-12,2024-11-30,trend_oracle,20,0.204866,0.795134,-0.007261,1.030258,0.204866,0.054688,0.488124,true,,false
2025-01,2024-12-31,buy_hold,20,1.000000,0.000000,-0.044444,0.957006,0.000000,-0.052228,0.352231,false,,true
2025-01,2024-12-31,trend,20,0.000000,1.000000,0.000093,1.030354,0.204866,-0.052228,0.352231,false,,true
2025-01,2024-12-31,trend_latest_macro,20,0.000000,1.000000,0.000297,1.040550,0.102433,-0.052228,0.352231,false,,true
2025-01,2024-12-31,trend_alphalens,20,0.000000,1.000000,0.000093,1.030354,0.204866,-0.052228,0.352231,false,3.551948,true
2025-01,2024-12-31,trend_oracle,20,0.000000,1.000000,0.000093,1.030354,0.204866,-0.052228,0.352231,false,,false
2025-03,2025-02-28,buy_hold,20,1.000000,0.000000,-0.040930,0.917836,0.000000,-0.001521,0.198391,false,,true
2025-03,2025-02-28,trend,20,0.000000,1.000000,-0.000421,1.029920,0.000000,-0.001521,0.198391,false,,true
2025-03,2025-02-28,trend_latest_macro,20,0.000000,1.000000,-0.000421,1.040112,0.000000,-0.001521,0.198391,false,,true
2025-03,2025-02-28,trend_alphalens,20,0.000000,1.000000,-0.000421,1.029920,0.000000,-0.001521,0.198391,false,1.960850,true
2025-03,2025-02-28,trend_oracle,20,0.000000,1.000000,-0.000421,1.029920,0.000000,-0.001521,0.198391,false,,false
2025-04,2025-03-31,buy_hold,20,1.000000,0.000000,-0.075342,0.848684,0.000000,-0.042864,0.204532,false,,true
2025-04,2025-03-31,trend,20,0.000000,1.000000,0.007409,1.037551,0.000000,-0.042864,0.204532,false,,true
2025-04,2025-03-31,trend_latest_macro,20,0.000000,1.000000,0.007409,1.047819,0.000000,-0.042864,0.204532,false,,true
2025-04,2025-03-31,trend_alphalens,20,0.000000,1.000000,0.007409,1.037551,0.000000,-0.042864,0.204532,false,0.160334,true
2025-04,2025-03-31,trend_oracle,20,0.000000,1.000000,0.007409,1.037551,0.000000,-0.042864,0.204532,false,,false
2025-05,2025-04-30,buy_hold,20,1.000000,0.000000,0.010256,0.857388,0.000000,-0.102366,0.266685,false,,true
2025-05,2025-04-30,trend,20,0.000000,1.000000,-0.000998,1.036516,0.000000,-0.102366,0.266685,false,,true
2025-05,2025-04-30,trend_latest_macro,20,0.000000,1.000000,-0.000998,1.046773,0.000000,-0.102366,0.266685,false,,true
2025-05,2025-04-30,trend_alphalens,20,0.000000,1.000000,-0.000998,1.036516,0.000000,-0.102366,0.266685,false,-1.903375,true
2025-05,2025-04-30,trend_oracle,20,0.000000,1.000000,-0.000998,1.036516,0.000000,-0.102366,0.266685,false,,false
2025-06,2025-05-31,buy_hold,20,1.000000,0.000000,0.066554,0.914450,0.000000,-0.083204,0.251892,false,,true
2025-06,2025-05-31,trend,20,0.000000,1.000000,0.003295,1.039931,0.000000,-0.083204,0.251892,false,,true
2025-06,2025-05-31,trend_latest_macro,20,0.000000,1.000000,0.003295,1.050222,0.000000,-0.083204,0.251892,false,,true
2025-06,2025-05-31,trend_alphalens,20,0.000000,1.000000,0.003295,1.039931,0.000000,-0.083204,0.251892,false,-3.445643,true
2025-06,2025-05-31,trend_oracle,20,0.000000,1.000000,0.003295,1.039931,0.000000,-0.083204,0.251892,false,,false
2025-07,2025-06-30,buy_hold,20,1.000000,0.000000,0.050767,0.960874,0.000000,0.111046,0.252188,true,,true
2025-07,2025-06-30,trend,20,0.396530,0.603470,0.018059,1.058711,0.396530,0.111046,0.252188,true,,true
2025-07,2025-06-30,trend_latest_macro,20,0.198265,0.801735,0.007970,1.058592,0.198265,0.111046,0.252188,true,,true
2025-07,2025-06-30,trend_alphalens,20,0.198265,0.801735,0.007970,1.048219,0.198265,0.111046,0.252188,true,-3.495466,true
2025-07,2025-06-30,trend_oracle,20,0.396530,0.603470,0.018059,1.058711,0.396530,0.111046,0.252188,true,,false
2025-08,2025-07-31,buy_hold,20,1.000000,0.000000,0.157524,1.112235,0.000000,0.137951,0.184386,true,,true
2025-08,2025-07-31,trend,20,0.542340,0.457660,0.084641,1.148321,0.145810,0.137951,0.184386,true,,true
2025-08,2025-07-31,trend_latest_macro,20,0.542340,0.457660,0.084245,1.147773,0.344075,0.137951,0.184386,true,,true
2025-08,2025-07-31,trend_alphalens,20,0.271170,0.728830,0.041776,1.092009,0.072905,0.137951,0.184386,true,-3.153531,true
2025-08,2025-07-31,trend_oracle,20,0.271170,0.728830,0.041671,1.102828,0.125360,0.137951,0.184386,true,,false
2025-09,2025-08-31,buy_hold,20,1.000000,0.000000,0.243478,1.383040,0.000000,0.365042,0.208822,true,,true
2025-09,2025-08-31,trend,20,0.478876,0.521124,0.112408,1.277401,0.063464,0.365042,0.208822,true,,true
2025-09,2025-08-31,trend_latest_macro,20,0.239438,0.760562,0.051765,1.207187,0.302902,0.365042,0.208822,true,,true
2025-09,2025-08-31,trend_alphalens,20,0.239438,0.760562,0.052307,1.149129,0.031732,0.365042,0.208822,true,-2.056596,true
2025-09,2025-08-31,trend_oracle,20,0.239438,0.760562,0.052307,1.160514,0.031732,0.365042,0.208822,true,,false
2025-10,2025-09-30,buy_hold,20,1.000000,0.000000,0.022378,1.413989,0.000000,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend,20,0.346706,0.653294,0.010540,1.290866,0.132170,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend_latest_macro,20,0.173353,0.826647,0.007602,1.216364,0.066085,0.393330,0.288429,true,,true
2025-10,2025-09-30,trend_alphalens,20,0.346706,0.653294,0.010590,1.161298,0.107268,0.393330,0.288429,true,0.520831,true
2025-10,2025-09-30,trend_oracle,20,0.173353,0.826647,0.007602,1.169336,0.066085,0.393330,0.288429,true,,false
2025-11,2025-10-31,buy_hold,20,1.000000,0.000000,-0.029754,1.371918,0.000000,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend,20,0.281726,0.718274,-0.009365,1.278777,0.064980,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend_latest_macro,20,0.140863,0.859137,-0.005276,1.209946,0.032490,0.352588,0.354955,true,,true
2025-11,2025-10-31,trend_alphalens,20,0.281726,0.718274,-0.009365,1.150423,0.064980,0.352588,0.354955,true,0.178603,true
2025-11,2025-10-31,trend_oracle,20,0.140863,0.859137,-0.005276,1.163166,0.032490,0.352588,0.354955,true,,false
2025-12,2025-11-30,buy_hold,20,1.000000,0.000000,0.010222,1.385941,0.000000,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend,20,0.246619,0.753381,0.000113,1.278922,0.035107,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend_latest_macro,20,0.123309,0.876691,-0.001495,1.208138,0.017554,0.309722,0.405484,true,,true
2025-12,2025-11-30,trend_alphalens,20,0.246619,0.753381,0.000113,1.150553,0.035107,0.309722,0.405484,true,1.700935,true
2025-12,2025-11-30,trend_oracle,20,0.123309,0.876691,-0.001495,1.161428,0.017554,0.309722,0.405484,true,,false
2026-01,2025-12-31,buy_hold,20,1.000000,0.000000,0.025820,1.421726,0.000000,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend,20,0.282957,0.717043,0.009071,1.290522,0.036339,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend_latest_macro,20,0.141479,0.858521,0.005817,1.215165,0.018169,0.445399,0.353410,true,,true
2026-01,2025-12-31,trend_alphalens,20,0.282957,0.717043,0.009071,1.160990,0.036339,0.445399,0.353410,true,3.839340,true
2026-01,2025-12-31,trend_oracle,20,0.141479,0.858521,0.005817,1.168183,0.018169,0.445399,0.353410,true,,false
2026-03,2026-02-28,buy_hold,20,1.000000,0.000000,-0.034958,1.372025,0.000000,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend,20,0.398383,0.601617,-0.014996,1.271170,0.115426,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend_latest_macro,20,0.199192,0.800808,-0.008194,1.205207,0.057713,0.583756,0.251014,true,,true
2026-03,2026-02-28,trend_alphalens,20,0.398383,0.601617,-0.014996,1.143580,0.115426,0.583756,0.251014,true,5.501806,true
2026-03,2026-02-28,trend_oracle,20,0.398383,0.601617,-0.015279,1.150335,0.256905,0.583756,0.251014,true,,false
2026-04,2026-03-31,buy_hold,20,1.000000,0.000000,0.099701,1.508817,0.000000,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend,20,0.363655,0.636345,0.037532,1.318880,0.034728,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend_latest_macro,20,0.363655,0.636345,0.037273,1.250129,0.164464,0.580084,0.274986,true,,true
2026-04,2026-03-31,trend_alphalens,20,0.181828,0.818172,0.019425,1.165793,0.216556,0.580084,0.274986,true,-1.899272,true
2026-04,2026-03-31,trend_oracle,20,0.181828,0.818172,0.019425,1.172680,0.216556,0.580084,0.274986,true,,false
2026-05,2026-04-30,buy_hold,20,1.000000,0.000000,-0.057419,1.422182,0.000000,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend,20,0.339238,0.660762,-0.016252,1.297446,0.024417,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend_latest_macro,20,0.169619,0.830381,-0.006011,1.242615,0.194036,0.883095,0.294778,true,,true
2026-05,2026-04-30,trend_alphalens,20,0.339238,0.660762,-0.016518,1.146537,0.157411,0.883095,0.294778,true,0.098197,true
2026-05,2026-04-30,trend_oracle,20,0.169619,0.830381,-0.005647,1.166057,0.012209,0.883095,0.294778,true,,false
2026-06,2026-05-31,buy_hold,20,1.000000,0.000000,-0.042001,1.362450,0.000000,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend,20,0.354834,0.645166,-0.018204,1.273828,0.015596,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend_latest_macro,20,0.177417,0.822583,-0.011635,1.228156,0.007798,0.757046,0.281822,true,,true
2026-06,2026-05-31,trend_alphalens,20,0.177417,0.822583,-0.011943,1.132843,0.161821,0.757046,0.281822,true,-0.054122,true
2026-06,2026-05-31,trend_oracle,20,0.354834,0.645166,-0.018543,1.144435,0.185215,0.757046,0.281822,true,,false
2026-07,2026-06-30,buy_hold,20,1.000000,0.000000,-0.181727,1.114856,0.000000,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend,20,0.315896,0.684104,-0.056454,1.201914,0.038938,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend_latest_macro,20,0.315896,0.684104,-0.056654,1.158577,0.138479,0.581703,0.316560,true,,true
2026-07,2026-06-30,trend_alphalens,20,0.315896,0.684104,-0.056654,1.068664,0.138479,0.581703,0.316560,true,0.462576,true
2026-07,2026-06-30,trend_oracle,20,0.315896,0.684104,-0.056454,1.079827,0.038938,0.581703,0.316560,true,,false
