trade_date,monetary_policy,liquidity,growth,inflation,bond_supply,risk_appetite,rule_pressure,supporting_document_count,structured_observation_count,independent_event_count,monetary_policy_independent_event_count,liquidity_independent_event_count,growth_independent_event_count,inflation_independent_event_count,bond_supply_independent_event_count,risk_appetite_independent_event_count,monetary_policy_evidence_status,liquidity_evidence_status,growth_evidence_status,inflation_evidence_status,bond_supply_evidence_status,risk_appetite_evidence_status
2021-12-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,299,2,282,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,300,2,283,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,300,2,283,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,300,2,283,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,300,2,283,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,301,2,284,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,301,2,284,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,301,2,284,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,301,2,284,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,301,2,284,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,302,2,285,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,302,2,285,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,302,2,285,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,302,2,285,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,302,2,285,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,303,2,286,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-07,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,304,2,287,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-08,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,304,2,287,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-09,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,304,2,287,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-10,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,304,2,287,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-11,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,304,2,287,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,305,2,288,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,305,2,288,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,305,2,288,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,305,2,288,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,305,2,288,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,306,2,289,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,306,2,289,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,306,2,289,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,306,2,289,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,306,2,289,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-02-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,307,2,290,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,308,2,291,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,308,2,291,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,308,2,291,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,308,2,291,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,308,2,291,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,309,2,292,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,309,2,292,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,309,2,292,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,309,2,292,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,309,2,292,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-03-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,310,2,293,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-04-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,313,2,296,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,314,2,297,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,314,2,297,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,314,2,297,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,314,2,297,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,314,2,297,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,316,2,299,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,316,2,299,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,316,2,299,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,316,2,299,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,316,2,299,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,317,2,300,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-04,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,318,2,301,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-05,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,318,2,301,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-06,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,318,2,301,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-07,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,318,2,301,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
