trade_date,cgb_10y_yield,dr007_proxy,dr007_proxy_name,cgb_source_url,liquidity_source_url,cgb_source_sha256,liquidity_source_sha256,ingested_at
2026-03-11,1.8075,1.4700,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-12,1.8052,1.4700,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-13,1.8143,1.4522,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-16,1.8312,1.4600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-17,1.8314,1.4500,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-18,1.8175,1.4500,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-19,1.8252,1.4200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-20,1.8299,1.4300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-23,1.8316,1.4300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-24,1.8272,1.4300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-25,1.8233,1.4500,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-26,1.8194,1.4400,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-27,1.8172,1.4400,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-30,1.8063,1.4300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-03-31,1.8171,1.4300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-01,1.8244,1.4200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-02,1.8209,1.4000,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-03,1.8199,1.3500,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-07,1.8171,1.3400,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-08,1.8136,1.3300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-09,1.8192,1.3300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-10,1.8128,1.3400,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-13,1.7933,1.3600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-14,1.7829,1.3700,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-15,1.7809,1.3600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-16,1.7812,1.3300,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-17,1.7623,1.3100,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-20,1.7627,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-21,1.7510,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-22,1.7389,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-23,1.7548,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-24,1.7601,1.3100,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-27,1.7697,1.3502,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-28,1.7654,1.3600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-29,1.7444,1.3800,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-04-30,1.7473,1.3900,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-06,1.7654,1.3600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-07,1.7631,1.3600,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-08,1.7648,1.3500,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-09,1.7670,1.3100,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-11,1.7622,1.3400,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-12,1.7592,1.3000,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-13,1.7514,1.2900,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-14,1.7588,1.3000,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-15,1.7658,1.3000,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-18,1.7585,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-19,1.7345,1.3100,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
2026-05-20,1.7382,1.3200,FDR007_FIXING,https://yield.chinabond.com.cn/cbweb-mn/yc/downYearBzqx?year=2026&wrjxCBFlag=0&zblx=txy&ycDefId=2c9081e50a2f9606010a3068cae70001&locale=en_US,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-currency/FrrHis?lang=CN&startDate=2026-01-01&endDate=2026-12-31,ca625c2970ddcad8eb8777f13e139356276698a4c2f5d24b8bf4b89807e59ade,85dcdf0fb1266171bca250ddf6ff40e1ff2f642e104d68bcc775dfb3655a707a,2026-08-30T19:09:06+08:00
